x_curr,y_curr,x_prev,y_prev
-3.16362e+27,9.98303e-111,-2.71019e+27,1.85352e-110
-3.69291e+27,5.37683e-111,-3.16362e+27,9.98303e-111
-4.31075e+27,2.89595e-111,-3.69291e+27,5.37683e-111
-5.03195e+27,1.55975e-111,-4.31075e+27,2.89595e-111
-5.87382e+27,8.40076e-112,-5.03195e+27,1.55975e-111
-6.85653e+27,4.52463e-112,-5.87382e+27,8.40076e-112
-8.00365e+27,2.43695e-112,-6.85653e+27,4.52463e-112
-9.3427e+27,1.31254e-112,-8.00365e+27,2.43695e-112
-1.09058e+28,7.06928e-113,-9.3427e+27,1.31254e-112
-1.27303e+28,3.8075e-113,-1.09058e+28,7.06928e-113
-1.48602e+28,2.05071e-113,-1.27303e+28,3.8075e-113
-1.73463e+28,1.10451e-113,-1.48602e+28,2.05071e-113
-2.02485e+28,5.94883e-114,-1.73463e+28,1.10451e-113
-2.36361e+28,3.20403e-114,-2.02485e+28,5.94883e-114
-2.75905e+28,1.72568e-114,-2.36361e+28,3.20403e-114
-3.22065e+28,9.29446e-115,-2.75905e+28,1.72568e-114
-3.75948e+28,5.00597e-115,-3.22065e+28,9.29446e-115
-4.38846e+28,2.6962e-115,-3.75948e+28,5.00597e-115
-5.12266e+28,1.45217e-115,-4.38846e+28,2.6962e-115
-5.97971e+28,7.82133e-116,-5.12266e+28,1.45217e-115
-6.98013e+28,4.21255e-116,-5.97971e+28,7.82133e-116
-8.14794e+28,2.26887e-116,-6.98013e+28,4.21255e-116
-9.51112e+28,1.22201e-116,-8.14794e+28,2.26887e-116
-1.11024e+29,6.58169e-117,-9.51112e+28,1.22201e-116
-1.29598e+29,3.54488e-117,-1.11024e+29,6.58169e-117
-1.51281e+29,1.90926e-117,-1.29598e+29,3.54488e-117
-1.76591e+29,1.02832e-117,-1.51281e+29,1.90926e-117
-2.06135e+29,5.53852e-118,-1.76591e+29,1.02832e-117
-2.40622e+29,2.98303e-118,-2.06135e+29,5.53852e-118
-2.80879e+29,1.60665e-118,-2.40622e+29,2.98303e-118
-3.27871e+29,8.65339e-119,-2.80879e+29,1.60665e-118
-3.82725e+29,4.66069e-119,-3.27871e+29,8.65339e-119
-4.46757e+29,2.51024e-119,-3.82725e+29,4.66069e-119
-5.21501e+29,1.35201e-119,-4.46757e+29,2.51024e-119
-6.0875e+29,7.28187e-120,-5.21501e+29,1.35201e-119
-7.10597e+29,3.922e-120,-6.0875e+29,7.28187e-120
-8.29482e+29,2.11238e-120,-7.10597e+29,3.922e-120
-9.68258e+29,1.13772e-120,-8.29482e+29,2.11238e-120
-1.13025e+30,6.12773e-121,-9.68258e+29,1.13772e-120
-1.31935e+30,3.30038e-121,-1.13025e+30,6.12773e-121
-1.54008e+30,1.77757e-121,-1.31935e+30,3.30038e-121
-1.79774e+30,9.57397e-122,-1.54008e+30,1.77757e-121
-2.09851e+30,5.15651e-122,-1.79774e+30,9.57397e-122
-2.4496e+30,2.77728e-122,-2.09851e+30,5.15651e-122
-2.85943e+30,1.49584e-122,-2.4496e+30,2.77728e-122
-3.33782e+30,8.05654e-123,-2.85943e+30,1.49584e-122
-3.89625e+30,4.33923e-123,-3.33782e+30,8.05654e-123
-4.54811e+30,2.3371e-123,-3.89625e+30,4.33923e-123
-5.30903e+30,1.25875e-123,-4.54811e+30,2.3371e-123
-6.19725e+30,6.77961e-124,-5.30903e+30,1.25875e-123
-7.23407e+30,3.65148e-124,-6.19725e+30,6.77961e-124
-8.44436e+30,1.96668e-124,-7.23407e+30,3.65148e-124
-9.85713e+30,1.05925e-124,-8.44436e+30,1.96668e-124
-1.15063e+31,5.70508e-125,-9.85713e+30,1.05925e-124
-1.34313e+31,3.07274e-125,-1.15063e+31,5.70508e-125
-1.56784e+31,1.65497e-125,-1.34313e+31,3.07274e-125
-1.83015e+31,8.91362e-126,-1.56784e+31,1.65497e-125
-2.13634e+31,4.80085e-126,-1.83015e+31,8.91362e-126
-2.49376e+31,2.58572e-126,-2.13634e+31,4.80085e-126
-2.91097e+31,1.39266e-126,-2.49376e+31,2.58572e-126
-3.39799e+31,7.50085e-127,-2.91097e+31,1.39266e-126
-3.96649e+31,4.03994e-127,-3.39799e+31,7.50085e-127
-4.6301e+31,2.1759e-127,-3.96649e+31,4.03994e-127
-5.40473e+31,1.17193e-127,-4.6301e+31,2.1759e-127
-6.30897e+31,6.312e-128,-5.40473e+31,1.17193e-127
-7.36448e+31,3.39963e-128,-6.30897e+31,6.312e-128
-8.59659e+31,1.83103e-128,-7.36448e+31,3.39963e-128
-1.00348e+32,9.86187e-129,-8.59659e+31,1.83103e-128
-1.17137e+32,5.31158e-129,-1.00348e+32,9.86187e-129
-1.36734e+32,2.8608e-129,-1.17137e+32,5.31158e-129
-1.59611e+32,1.54082e-129,-1.36734e+32,2.8608e-129
-1.86314e+32,8.29881e-130,-1.59611e+32,1.54082e-129
-2.17485e+32,4.46972e-130,-1.86314e+32,8.29881e-130
-2.53871e+32,2.40738e-130,-2.17485e+32,4.46972e-130
-2.96345e+32,1.29661e-130,-2.53871e+32,2.40738e-130
-3.45925e+32,6.98349e-131,-2.96345e+32,1.29661e-130
-4.038e+32,3.76129e-131,-3.45925e+32,6.98349e-131
-4.71357e+32,2.02582e-131,-4.038e+32,3.76129e-131
-5.50217e+32,1.0911e-131,-4.71357e+32,2.02582e-131
-6.4227e+32,5.87664e-132,-5.50217e+32,1.0911e-131
-7.49724e+32,3.16514e-132,-6.4227e+32,5.87664e-132
-8.75156e+32,1.70474e-132,-7.49724e+32,3.16514e-132
-1.02157e+33,9.18167e-133,-8.75156e+32,1.70474e-132
-1.19249e+33,4.94522e-133,-1.02157e+33,9.18167e-133
-1.39199e+33,2.66348e-133,-1.19249e+33,4.94522e-133
-1.62488e+33,1.43454e-133,-1.39199e+33,2.66348e-133
-1.89673e+33,7.72642e-134,-1.62488e+33,1.43454e-133
-2.21406e+33,4.16143e-134,-1.89673e+33,7.72642e-134
-2.58448e+33,2.24133e-134,-2.21406e+33,4.16143e-134
-3.01688e+33,1.20718e-134,-2.58448e+33,2.24133e-134
-3.52161e+33,6.50182e-135,-3.01688e+33,1.20718e-134
-4.11079e+33,3.50186e-135,-3.52161e+33,6.50182e-135
-4.79854e+33,1.88609e-135,-4.11079e+33,3.50186e-135
-5.60136e+33,1.01584e-135,-4.79854e+33,1.88609e-135
-6.53849e+33,5.47131e-136,-5.60136e+33,1.01584e-135
-7.6324e+33,2.94683e-136,-6.53849e+33,5.47131e-136
-8.90933e+33,1.58716e-136,-7.6324e+33,2.94683e-136
-1.03999e+34,8.54838e-137,-8.90933e+33,1.58716e-136
-1.21398e+34,4.60413e-137,-1.03999e+34,8.54838e-137
-1.41709e+34,2.47977e-137,-1.21398e+34,4.60413e-137
-1.65417e+34,1.3356e-137,-1.41709e+34,2.47977e-137
-1.93092e+34,7.1935e-138,-1.65417e+34,1.3356e-137
-2.25397e+34,3.8744e-138,-1.93092e+34,7.1935e-138
-2.63107e+34,2.08674e-138,-2.25397e+34,3.8744e-138
-3.07126e+34,1.12391e-138,-2.63107e+34,2.08674e-138
-3.5851e+34,6.05336e-139,-3.07126e+34,1.12391e-138
-4.1849e+34,3.26032e-139,-3.5851e+34,6.05336e-139
-4.88505e+34,1.756e-139,-4.1849e+34,3.26032e-139
-5.70233e+34,9.45778e-140,-4.88505e+34,1.756e-139
-6.65636e+34,5.09393e-140,-5.70233e+34,9.45778e-140
-7.76999e+34,2.74358e-140,-6.65636e+34,5.09393e-140
-9.06994e+34,1.47768e-140,-7.76999e+34,2.74358e-140
-1.05874e+35,7.95876e-141,-9.06994e+34,1.47768e-140
-1.23587e+35,4.28657e-141,-1.05874e+35,7.95876e-141
-1.44264e+35,2.30873e-141,-1.23587e+35,4.28657e-141
-1.68399e+35,1.24348e-141,-1.44264e+35,2.30873e-141
-1.96573e+35,6.69734e-142,-1.68399e+35,1.24348e-141
-2.29461e+35,3.60717e-142,-1.96573e+35,6.69734e-142
-2.6785e+35,1.94281e-142,-2.29461e+35,3.60717e-142
-3.12663e+35,1.04639e-142,-2.6785e+35,1.94281e-142
-3.64973e+35,5.63584e-143,-3.12663e+35,1.04639e-142
-4.26034e+35,3.03545e-143,-3.64973e+35,5.63584e-143
-4.97311e+35,1.63488e-143,-4.26034e+35,3.03545e-143
-5.80513e+35,8.80544e-144,-4.97311e+35,1.63488e-143
-6.77636e+35,4.74259e-144,-5.80513e+35,8.80544e-144
-7.91007e+35,2.55434e-144,-6.77636e+35,4.74259e-144
-9.23345e+35,1.37576e-144,-7.91007e+35,2.55434e-144
-1.07782e+36,7.40982e-145,-9.23345e+35,1.37576e-144
-1.25815e+36,3.99091e-145,-1.07782e+36,7.40982e-145
-1.46864e+36,2.14949e-145,-1.25815e+36,3.99091e-145
-1.71435e+36,1.15771e-145,-1.46864e+36,2.14949e-145
-2.00117e+36,6.2354e-146,-1.71435e+36,1.15771e-145
-2.33597e+36,3.35837e-146,-2.00117e+36,6.2354e-146
-2.72679e+36,1.80881e-146,-2.33597e+36,3.35837e-146
-3.18299e+36,9.74219e-147,-2.72679e+36,1.80881e-146
-3.71552e+36,5.24712e-147,-3.18299e+36,9.74219e-147
-4.33714e+36,2.82608e-147,-3.71552e+36,5.24712e-147
-5.06276e+36,1.52212e-147,-4.33714e+36,2.82608e-147
-5.90979e+36,8.1981e-148,-5.06276e+36,1.52212e-147
-6.89852e+36,4.41547e-148,-5.90979e+36,8.1981e-148
-8.05266e+36,2.37816e-148,-6.89852e+36,4.41547e-148
-9.39991e+36,1.28087e-148,-8.05266e+36,2.37816e-148
-1.09725e+37,6.89874e-149,-9.39991e+36,1.28087e-148
-1.28083e+37,3.71564e-149,-1.09725e+37,6.89874e-149
-1.49512e+37,2.00123e-149,-1.28083e+37,3.71564e-149
-1.74526e+37,1.07786e-149,-1.49512e+37,2.00123e-149
-2.03725e+37,5.80532e-150,-1.74526e+37,1.07786e-149
-2.37809e+37,3.12673e-150,-2.03725e+37,5.80532e-150
-2.77595e+37,1.68405e-150,-2.37809e+37,3.12673e-150
-3.24038e+37,9.07024e-151,-2.77595e+37,1.68405e-150
-3.7825e+37,4.88521e-151,-3.24038e+37,9.07024e-151
-4.41533e+37,2.63116e-151,-3.7825e+37,4.88521e-151
-5.15403e+37,1.41713e-151,-4.41533e+37,2.63116e-151
-6.01632e+37,7.63265e-152,-5.15403e+37,1.41713e-151
-7.02288e+37,4.11092e-152,-6.01632e+37,7.63265e-152
-8.19783e+37,2.21413e-152,-7.02288e+37,4.11092e-152
-9.56936e+37,1.19253e-152,-8.19783e+37,2.21413e-152
-1.11704e+38,6.42291e-153,-9.56936e+37,1.19253e-152
-1.30392e+38,3.45936e-153,-1.11704e+38,6.42291e-153
-1.52207e+38,1.8632e-153,-1.30392e+38,3.45936e-153
-1.77672e+38,1.00352e-153,-1.52207e+38,1.8632e-153
-2.07397e+38,5.40491e-154,-1.77672e+38,1.00352e-153
-2.42096e+38,2.91107e-154,-2.07397e+38,5.40491e-154
-2.82599e+38,1.56789e-154,-2.42096e+38,2.91107e-154
-3.29879e+38,8.44463e-155,-2.82599e+38,1.56789e-154
-3.85069e+38,4.54826e-155,-3.29879e+38,8.44463e-155
-4.49493e+38,2.44968e-155,-3.85069e+38,4.54826e-155
-5.24695e+38,1.31939e-155,-4.49493e+38,2.44968e-155
-6.12478e+38,7.1062e-156,-5.24695e+38,1.31939e-155
-7.14948e+38,3.82738e-156,-6.12478e+38,7.1062e-156
-8.34562e+38,2.06142e-156,-7.14948e+38,3.82738e-156
-9.74188e+38,1.11027e-156,-8.34562e+38,2.06142e-156
-1.13717e+39,5.9799e-157,-9.74188e+38,1.11027e-156
-1.32743e+39,3.22076e-157,-1.13717e+39,5.9799e-157
-1.54951e+39,1.73469e-157,-1.32743e+39,3.22076e-157
-1.80875e+39,9.343e-158,-1.54951e+39,1.73469e-157
-2.11136e+39,5.03211e-158,-1.80875e+39,9.343e-158
-2.4646e+39,2.71028e-158,-2.11136e+39,5.03211e-158
-2.87694e+39,1.45975e-158,-2.4646e+39,2.71028e-158
-3.35826e+39,7.86218e-159,-2.87694e+39,1.45975e-158
-3.92011e+39,4.23455e-159,-3.35826e+39,7.86218e-159
-4.57596e+39,2.28072e-159,-3.92011e+39,4.23455e-159
-5.34154e+39,1.22839e-159,-4.57596e+39,2.28072e-159
-6.2352e+39,6.61606e-160,-5.34154e+39,1.22839e-159
-7.27837e+39,3.56339e-160,-6.2352e+39,6.61606e-160
-8.49607e+39,1.91923e-160,-7.27837e+39,3.56339e-160
-9.9175e+39,1.03369e-160,-8.49607e+39,1.91923e-160
-1.15767e+40,5.56745e-161,-9.9175e+39,1.03369e-160
-1.35136e+40,2.99861e-161,-1.15767e+40,5.56745e-161
-1.57744e+40,1.61504e-161,-1.35136e+40,2.99861e-161
-1.84136e+40,8.69858e-162,-1.57744e+40,1.61504e-161
-2.14942e+40,4.68503e-162,-1.84136e+40,8.69858e-162
-2.50903e+40,2.52335e-162,-2.14942e+40,4.68503e-162
-2.9288e+40,1.35907e-162,-2.50903e+40,2.52335e-162
-3.4188e+40,7.3199e-163,-2.9288e+40,1.35907e-162
-3.99078e+40,3.94248e-163,-3.4188e+40,7.3199e-163
-4.65845e+40,2.12341e-163,-3.99078e+40,3.94248e-163
-5.43783e+40,1.14366e-163,-4.65845e+40,2.12341e-163
-6.3476e+40,6.15973e-164,-5.43783e+40,1.14366e-163
-7.40958e+40,3.31761e-164,-6.3476e+40,6.15973e-164
-8.64923e+40,1.78686e-164,-7.40958e+40,3.31761e-164
-1.00963e+41,9.62396e-165,-8.64923e+40,1.78686e-164
-1.17854e+41,5.18344e-165,-1.00963e+41,9.62396e-165
-1.37572e+41,2.79179e-165,-1.17854e+41,5.18344e-165
-1.60588e+41,1.50365e-165,-1.37572e+41,2.79179e-165
-1.87455e+41,8.09861e-166,-1.60588e+41,1.50365e-165
-2.18817e+41,4.36189e-166,-1.87455e+41,8.09861e-166
-2.55426e+41,2.3493e-166,-2.18817e+41,4.36189e-166
-2.9816e+41,1.26533e-166,-2.55426e+41,2.3493e-166
-3.48043e+41,6.81502e-167,-2.9816e+41,1.26533e-166
-4.06272e+41,3.67055e-167,-3.48043e+41,6.81502e-167
-4.74243e+41,1.97695e-167,-4.06272e+41,3.67055e-167
-5.53586e+41,1.06478e-167,-4.74243e+41,1.97695e-167
-6.46203e+41,5.73487e-168,-5.53586e+41,1.06478e-167
-7.54316e+41,3.08879e-168,-6.46203e+41,5.73487e-168
-8.80516e+41,1.66361e-168,-7.54316e+41,3.08879e-168
-1.02783e+42,8.96016e-169,-8.80516e+41,1.66361e-168
-1.19979e+42,4.82592e-169,-1.02783e+42,8.96016e-169
-1.40052e+42,2.59923e-169,-1.19979e+42,4.82592e-169
-1.63483e+42,1.39994e-169,-1.40052e+42,2.59923e-169
-1.90834e+42,7.54002e-170,-1.63483e+42,1.39994e-169
-2.22762e+42,4.06103e-170,-1.90834e+42,7.54002e-170
-2.60031e+42,2.18726e-170,-2.22762e+42,4.06103e-170
-3.03535e+42,1.17805e-170,-2.60031e+42,2.18726e-170
-3.54318e+42,6.34496e-171,-3.03535e+42,1.17805e-170
-4.13596e+42,3.41738e-171,-3.54318e+42,6.34496e-171
-4.82793e+42,1.84059e-171,-4.13596e+42,3.41738e-171
-5.63566e+42,9.91337e-172,-4.82793e+42,1.84059e-171
-6.57853e+42,5.33932e-172,-5.63566e+42,9.91337e-172
-7.67914e+42,2.87574e-172,-6.57853e+42,5.33932e-172
-8.96389e+42,1.54887e-172,-7.67914e+42,2.87574e-172
-1.04636e+43,8.34215e-173,-8.96389e+42,1.54887e-172
-1.22142e+43,4.49306e-173,-1.04636e+43,8.34215e-173
-1.42577e+43,2.41995e-173,-1.22142e+43,4.49306e-173
-1.6643e+43,1.30338e-173,-1.42577e+43,2.41995e-173
-1.94275e+43,7.01996e-174,-1.6643e+43,1.30338e-173
-2.26778e+43,3.78093e-174,-1.94275e+43,7.01996e-174
-2.64718e+43,2.0364e-174,-2.26778e+43,3.78093e-174
-3.09007e+43,1.0968e-174,-2.64718e+43,2.0364e-174
-3.60705e+43,5.90733e-175,-3.09007e+43,1.0968e-174
-4.21052e+43,3.18167e-175,-3.60705e+43,5.90733e-175
-4.91496e+43,1.71364e-175,-4.21052e+43,3.18167e-175
-5.73725e+43,9.22961e-176,-4.91496e+43,1.71364e-175
-6.69712e+43,4.97104e-176,-5.73725e+43,9.22961e-176
-7.81757e+43,2.67739e-176,-6.69712e+43,4.97104e-176
-9.12549e+43,1.44204e-176,-7.81757e+43,2.67739e-176
-1.06522e+44,7.76676e-177,-9.12549e+43,1.44204e-176
-1.24344e+44,4.18316e-177,-1.06522e+44,7.76676e-177
-1.45147e+44,2.25304e-177,-1.24344e+44,4.18316e-177
-1.69431e+44,1.21348e-177,-1.45147e+44,2.25304e-177
-1.97777e+44,6.53577e-178,-1.69431e+44,1.21348e-177
-2.30866e+44,3.52015e-178,-1.97777e+44,6.53577e-178
-2.69491e+44,1.89594e-178,-2.30866e+44,3.52015e-178
-3.14578e+44,1.02115e-178,-2.69491e+44,1.89594e-178
-3.67208e+44,5.49988e-179,-3.14578e+44,1.02115e-178
-4.28643e+44,2.96222e-179,-3.67208e+44,5.49988e-179
-5.00357e+44,1.59544e-179,-4.28643e+44,2.96222e-179
-5.84068e+44,8.59302e-180,-5.00357e+44,1.59544e-179
-6.81785e+44,4.62817e-180,-5.84068e+44,8.59302e-180
-7.95851e+44,2.49272e-180,-6.81785e+44,4.62817e-180
-9.29e+44,1.34257e-180,-7.95851e+44,2.49272e-180
-1.08442e+45,7.23106e-181,-9.29e+44,1.34257e-180
-1.26585e+45,3.89463e-181,-1.08442e+45,7.23106e-181
-1.47764e+45,2.09764e-181,-1.26585e+45,3.89463e-181
-1.72485e+45,1.12978e-181,-1.47764e+45,2.09764e-181
-2.01342e+45,6.08497e-182,-1.72485e+45,1.12978e-181
-2.35028e+45,3.27735e-182,-2.01342e+45,6.08497e-182
-2.74349e+45,1.76517e-182,-2.35028e+45,3.27735e-182
-3.20249e+45,9.50717e-183,-2.74349e+45,1.76517e-182
-3.73827e+45,5.12053e-183,-3.20249e+45,9.50717e-183
-4.3637e+45,2.75791e-183,-3.73827e+45,5.12053e-183
-5.09377e+45,1.4854e-183,-4.3637e+45,2.75791e-183
-5.94598e+45,8.00033e-184,-5.09377e+45,1.4854e-183
-6.94076e+45,4.30895e-184,-5.94598e+45,8.00033e-184
-8.10198e+45,2.32079e-184,-6.94076e+45,4.30895e-184
-9.45747e+45,1.24997e-184,-8.10198e+45,2.32079e-184
-1.10397e+46,6.73231e-185,-9.45747e+45,1.24997e-184
-1.28867e+46,3.626e-185,-1.10397e+46,6.73231e-185
-1.50427e+46,1.95296e-185,-1.28867e+46,3.626e-185
-1.75594e+46,1.05186e-185,-1.50427e+46,1.95296e-185
-2.04972e+46,5.66527e-186,-1.75594e+46,1.05186e-185
-2.39265e+46,3.0513e-186,-2.04972e+46,5.66527e-186
-2.79295e+46,1.64342e-186,-2.39265e+46,3.0513e-186
-3.26022e+46,8.85142e-187,-2.79295e+46,1.64342e-186
-3.80567e+46,4.76735e-187,-3.26022e+46,8.85142e-187
-4.44237e+46,2.56768e-187,-3.80567e+46,4.76735e-187
-5.1856e+46,1.38295e-187,-4.44237e+46,2.56768e-187
-6.05317e+46,7.44852e-188,-5.1856e+46,1.38295e-187
-7.06588e+46,4.01175e-188,-6.05317e+46,7.44852e-188
-8.24804e+46,2.16072e-188,-7.06588e+46,4.01175e-188
-9.62796e+46,1.16376e-188,-8.24804e+46,2.16072e-188
-1.12388e+47,6.26796e-189,-9.62796e+46,1.16376e-188
-1.31191e+47,3.37591e-189,-1.12388e+47,6.26796e-189
-1.53139e+47,1.81825e-189,-1.31191e+47,3.37591e-189
-1.7876e+47,9.79307e-190,-1.53139e+47,1.81825e-189
-2.08667e+47,5.27452e-190,-1.7876e+47,9.79307e-190
-2.43578e+47,2.84084e-190,-2.08667e+47,5.27452e-190
-2.8433e+47,1.53007e-190,-2.43578e+47,2.84084e-190
-3.31899e+47,8.24091e-191,-2.8433e+47,1.53007e-190
-3.87427e+47,4.43853e-191,-3.31899e+47,8.24091e-191
-4.52245e+47,2.39058e-191,-3.87427e+47,4.43853e-191
-5.27908e+47,1.28756e-191,-4.52245e+47,2.39058e-191
-6.16229e+47,6.93477e-192,-5.27908e+47,1.28756e-191
-7.19326e+47,3.73505e-192,-6.16229e+47,6.93477e-192
-8.39673e+47,2.01169e-192,-7.19326e+47,3.73505e-192
-9.80153e+47,1.08349e-192,-8.39673e+47,2.01169e-192
-1.14414e+48,5.83564e-193,-9.80153e+47,1.08349e-192
-1.33556e+48,3.14306e-193,-1.14414e+48,5.83564e-193
-1.559e+48,1.69284e-193,-1.33556e+48,3.14306e-193
-1.81983e+48,9.1176e-194,-1.559e+48,1.69284e-193
-2.12429e+48,4.91072e-194,-1.81983e+48,9.1176e-194
-2.47969e+48,2.6449e-194,-2.12429e+48,4.91072e-194
-2.89455e+48,1.42454e-194,-2.47969e+48,2.6449e-194
-3.37882e+48,7.67251e-195,-2.89455e+48,1.42454e-194
-3.94412e+48,4.13239e-195,-3.37882e+48,7.67251e-195
-4.60398e+48,2.22569e-195,-3.94412e+48,4.13239e-195
-5.37425e+48,1.19875e-195,-4.60398e+48,2.22569e-195
-6.27338e+48,6.45645e-196,-5.37425e+48,1.19875e-195
-7.32294e+48,3.47743e-196,-6.27338e+48,6.45645e-196
-8.5481e+48,1.87293e-196,-7.32294e+48,3.47743e-196
-9.97823e+48,1.00876e-196,-8.5481e+48,1.87293e-196
-1.16476e+49,5.43313e-197,-9.97823e+48,1.00876e-196
-1.35963e+49,2.92627e-197,-1.16476e+49,5.43313e-197
-1.5871e+49,1.57608e-197,-1.35963e+49,2.92627e-197
-1.85263e+49,8.48873e-198,-1.5871e+49,1.57608e-197
-2.16259e+49,4.57201e-198,-1.85263e+49,8.48873e-198
-2.52439e+49,2.46247e-198,-2.16259e+49,4.57201e-198
-2.94674e+49,1.32628e-198,-2.52439e+49,2.46247e-198
-3.43974e+49,7.14331e-199,-2.94674e+49,1.32628e-198
-4.01522e+49,3.84737e-199,-3.43974e+49,7.14331e-199
-4.68698e+49,2.07218e-199,-4.01522e+49,3.84737e-199
-5.47113e+49,1.11607e-199,-4.68698e+49,2.07218e-199
-6.38647e+49,6.01113e-200,-5.47113e+49,1.11607e-199
-7.45495e+49,3.23758e-200,-6.38647e+49,6.01113e-200
-8.7022e+49,1.74375e-200,-7.45495e+49,3.23758e-200
-1.01581e+50,9.39179e-201,-8.7022e+49,1.74375e-200
-1.18576e+50,5.05839e-201,-1.01581e+50,9.39179e-201
-1.38414e+50,2.72444e-201,-1.18576e+50,5.05839e-201
-1.61572e+50,1.46737e-201,-1.38414e+50,2.72444e-201
-1.88603e+50,7.90323e-202,-1.61572e+50,1.46737e-201
-2.20157e+50,4.25666e-202,-1.88603e+50,7.90323e-202
-2.5699e+50,2.29263e-202,-2.20157e+50,4.25666e-202
-2.99986e+50,1.2348e-202,-2.5699e+50,2.29263e-202
-3.50175e+50,6.65061e-203,-2.99986e+50,1.2348e-202
-4.0876e+50,3.582e-203,-3.50175e+50,6.65061e-203
-4.77147e+50,1.92926e-203,-4.0876e+50,3.582e-203
-5.56976e+50,1.03909e-203,-4.77147e+50,1.92926e-203
-6.5016e+50,5.59652e-204,-5.56976e+50,1.03909e-203
-7.58935e+50,3.01427e-204,-6.5016e+50,5.59652e-204
-8.85908e+50,1.62348e-204,-7.58935e+50,3.01427e-204
-1.03412e+51,8.744e-205,-8.85908e+50,1.62348e-204
-1.20714e+51,4.7095e-205,-1.03412e+51,8.744e-205
-1.4091e+51,2.53652e-205,-1.20714e+51,4.7095e-205
-1.64484e+51,1.36616e-205,-1.4091e+51,2.53652e-205
-1.92003e+51,7.35812e-206,-1.64484e+51,1.36616e-205
-2.24126e+51,3.96306e-206,-1.92003e+51,7.35812e-206
-2.61623e+51,2.1345e-206,-2.24126e+51,3.96306e-206
-3.05394e+51,1.14963e-206,-2.61623e+51,2.1345e-206
-3.56487e+51,6.19189e-207,-3.05394e+51,1.14963e-206
-4.16129e+51,3.33494e-207,-3.56487e+51,6.19189e-207
-4.85749e+51,1.79619e-207,-4.16129e+51,3.33494e-207
-5.67017e+51,9.67422e-208,-4.85749e+51,1.79619e-207
-6.61881e+51,5.21051e-208,-5.67017e+51,9.67422e-208
-7.72616e+51,2.80637e-208,-6.61881e+51,5.21051e-208
-9.01878e+51,1.5115e-208,-7.72616e+51,2.80637e-208
-1.05277e+52,8.1409e-209,-9.01878e+51,1.5115e-208
-1.2289e+52,4.38467e-209,-1.05277e+52,8.1409e-209
-1.4345e+52,2.36157e-209,-1.2289e+52,4.38467e-209
-1.67449e+52,1.27193e-209,-1.4345e+52,2.36157e-209
-1.95464e+52,6.85061e-210,-1.67449e+52,1.27193e-209
-2.28166e+52,3.68972e-210,-1.95464e+52,6.85061e-210
-2.6634e+52,1.98727e-210,-2.28166e+52,3.68972e-210
-3.10899e+52,1.07034e-210,-2.6634e+52,1.98727e-210
-3.62914e+52,5.76482e-211,-3.10899e+52,1.07034e-210
-4.23631e+52,3.10491e-211,-3.62914e+52,5.76482e-211
-4.94506e+52,1.6723e-211,-4.23631e+52,3.10491e-211
-5.77239e+52,9.00695e-212,-4.94506e+52,1.6723e-211
-6.73813e+52,4.85112e-212,-5.77239e+52,9.00695e-212
-7.86545e+52,2.6128e-212,-6.73813e+52,4.85112e-212
-9.18137e+52,1.40725e-212,-7.86545e+52,2.6128e-212
-1.07174e+53,7.57939e-213,-9.18137e+52,1.40725e-212
-1.25105e+53,4.08224e-213,-1.07174e+53,7.57939e-213
-1.46036e+53,2.19868e-213,-1.25105e+53,4.08224e-213
-1.70468e+53,1.18421e-213,-1.46036e+53,2.19868e-213
-1.98988e+53,6.3781e-214,-1.70468e+53,1.18421e-213
-2.3228e+53,3.43522e-214,-1.98988e+53,6.3781e-214
-2.71141e+53,1.8502e-214,-2.3228e+53,3.43522e-214
-3.16504e+53,9.96514e-215,-2.71141e+53,1.8502e-214
-3.69456e+53,5.3672e-215,-3.16504e+53,9.96514e-215
-4.31268e+53,2.89076e-215,-3.69456e+53,5.3672e-215
-5.03421e+53,1.55695e-215,-4.31268e+53,2.89076e-215
-5.87645e+53,8.38571e-216,-5.03421e+53,1.55695e-215
-6.8596e+53,4.51652e-216,-5.87645e+53,8.38571e-216
-8.00724e+53,2.43259e-216,-6.8596e+53,4.51652e-216
-9.34688e+53,1.31018e-216,-8.00724e+53,2.43259e-216
-1.09107e+54,7.05662e-217,-9.34688e+53,1.31018e-216
-1.27361e+54,3.80067e-217,-1.09107e+54,7.05662e-217
-1.48668e+54,2.04703e-217,-1.27361e+54,3.80067e-217
-1.73541e+54,1.10253e-217,-1.48668e+54,2.04703e-217
-2.02575e+54,5.93818e-218,-1.73541e+54,1.10253e-217
-2.36467e+54,3.19829e-218,-2.02575e+54,5.93818e-218
-2.76029e+54,1.72259e-218,-2.36467e+54,3.19829e-218
-3.2221e+54,9.27781e-219,-2.76029e+54,1.72259e-218
-3.76117e+54,4.997e-219,-3.2221e+54,9.27781e-219
-4.39042e+54,2.69137e-219,-3.76117e+54,4.997e-219
-5.12496e+54,1.44957e-219,-4.39042e+54,2.69137e-219
-5.98239e+54,7.80732e-220,-5.12496e+54,1.44957e-219
-6.98326e+54,4.205e-220,-5.98239e+54,7.80732e-220
-8.15159e+54,2.2648e-220,-6.98326e+54,4.205e-220
-9.51539e+54,1.21982e-220,-8.15159e+54,2.2648e-220
-1.11073e+55,6.5699e-221,-9.51539e+54,1.21982e-220
